"naps","city","p","latitude","longitude","date.time","pollutant","concentration"
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 05:00:00,"NO2",9
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 05:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 06:00:00,"O3",29
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 06:00:00,"NO2",11
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 06:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 07:00:00,"O3",27
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 07:00:00,"NO2",13
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 07:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 08:00:00,"O3",21
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 08:00:00,"NO2",17
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 08:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 09:00:00,"O3",14
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 09:00:00,"NO2",25
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 09:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 10:00:00,"O3",18
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 10:00:00,"NO2",22
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 10:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 11:00:00,"O3",22
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 11:00:00,"NO2",17
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 11:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 12:00:00,"O3",24
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-02 12:00:00,"NO2",13
