"naps","city","p","latitude","longitude","date.time","pollutant","concentration"
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 06:00:00,"NO2",13
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 06:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 07:00:00,"O3",27
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 07:00:00,"NO2",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 07:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 08:00:00,"O3",25
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 08:00:00,"NO2",13
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 08:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 09:00:00,"O3",25
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 09:00:00,"NO2",13
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 09:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 10:00:00,"O3",26
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 10:00:00,"NO2",11
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 10:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 11:00:00,"O3",26
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 11:00:00,"NO2",10
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 11:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 12:00:00,"O3",26
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 12:00:00,"NO2",11
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 12:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 13:00:00,"O3",26
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 13:00:00,"NO2",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 13:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 14:00:00,"O3",26
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 14:00:00,"NO2",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 14:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 15:00:00,"O3",24
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 15:00:00,"NO2",14
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 15:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 16:00:00,"O3",23
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 16:00:00,"NO2",16
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 16:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 17:00:00,"O3",23
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 17:00:00,"NO2",14
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 17:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 18:00:00,"O3",22
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 18:00:00,"NO2",15
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 18:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 19:00:00,"O3",22
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 19:00:00,"NO2",13
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 19:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 20:00:00,"O3",21
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 20:00:00,"NO2",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 20:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 21:00:00,"O3",18
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 21:00:00,"NO2",15
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 21:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 22:00:00,"O3",15
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 22:00:00,"NO2",17
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 22:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 23:00:00,"O3",13
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 23:00:00,"NO2",19
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-03 23:00:00,"SO2",2
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 00:00:00,"O3",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 00:00:00,"NO2",20
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 00:00:00,"SO2",2
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 01:00:00,"O3",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 01:00:00,"NO2",19
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 01:00:00,"SO2",2
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 02:00:00,"O3",11
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 02:00:00,"NO2",20
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 02:00:00,"SO2",2
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 03:00:00,"O3",13
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 03:00:00,"NO2",18
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 03:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 04:00:00,"O3",16
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 04:00:00,"NO2",16
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 04:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 05:00:00,"O3",16
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 05:00:00,"NO2",19
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 05:00:00,"SO2",2
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 06:00:00,"O3",18
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 06:00:00,"NO2",18
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 06:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 07:00:00,"O3",21
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 07:00:00,"NO2",16
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 07:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 08:00:00,"O3",23
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 08:00:00,"NO2",13
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 08:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 09:00:00,"O3",25
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 09:00:00,"NO2",11
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 09:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 10:00:00,"O3",27
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 10:00:00,"NO2",10
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 10:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 11:00:00,"O3",28
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 11:00:00,"NO2",9
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 11:00:00,"SO2",0
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 12:00:00,"O3",29
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 12:00:00,"NO2",8
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 12:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 13:00:00,"O3",30
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 13:00:00,"NO2",6
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 13:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 14:00:00,"O3",30
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 14:00:00,"NO2",6
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 14:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 15:00:00,"O3",NA
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 15:00:00,"NO2",7
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 15:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 16:00:00,"O3",27
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 16:00:00,"NO2",8
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 16:00:00,"SO2",1
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 17:00:00,"O3",24
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 17:00:00,"NO2",11
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 17:00:00,"SO2",2
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 18:00:00,"O3",22
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 18:00:00,"NO2",14
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 18:00:00,"SO2",4
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 19:00:00,"O3",24
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 19:00:00,"NO2",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 19:00:00,"SO2",4
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 20:00:00,"O3",26
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 20:00:00,"NO2",10
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 20:00:00,"SO2",2
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 21:00:00,"O3",27
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 21:00:00,"NO2",9
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 21:00:00,"SO2",2
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 22:00:00,"O3",27
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 22:00:00,"NO2",9
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 22:00:00,"SO2",2
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 23:00:00,"O3",25
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 23:00:00,"NO2",12
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-04 23:00:00,"SO2",6
60512,"Hamilton","ON",43.25778,-79.86167,2018-01-05 00:00:00,"O3",25
