"naps","city","p","latitude","longitude","date.time","pollutant","concentration"
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 11:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 12:00:00,"O3",9
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 12:00:00,"NO2",10
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 12:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 13:00:00,"O3",9
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 13:00:00,"NO2",10
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 13:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 14:00:00,"O3",14
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 14:00:00,"NO2",4
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 14:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 15:00:00,"O3",12
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 15:00:00,"NO2",5
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 15:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 16:00:00,"O3",15
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 16:00:00,"NO2",3
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 16:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 17:00:00,"O3",18
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 17:00:00,"NO2",7
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 17:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 18:00:00,"O3",23
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 18:00:00,"NO2",3
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 18:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 19:00:00,"O3",18
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 19:00:00,"NO2",4
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 19:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 20:00:00,"O3",12
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 20:00:00,"NO2",12
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 20:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 21:00:00,"O3",18
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 21:00:00,"NO2",8
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 21:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 22:00:00,"O3",11
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 22:00:00,"NO2",17
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 22:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 23:00:00,"O3",11
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 23:00:00,"NO2",14
10102,"St Johns","NL",47.56038,-52.71147,2018-07-02 23:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 00:00:00,"O3",0
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 00:00:00,"NO2",28
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 00:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 01:00:00,"O3",11
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 01:00:00,"NO2",19
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 01:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 02:00:00,"O3",26
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 02:00:00,"NO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 02:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-03 03:00:00,"O3",21
